2018,6,15,555,0
2018,6,15,560,0
2018,6,15,565,0
2018,6,15,570,0
2018,6,15,575,0
2018,6,15,580,0
2018,6,15,585,0
2018,6,15,590,0
2018,6,15,595,0
2018,6,15,600,0
2018,6,15,605,0
2018,6,15,610,0
2018,6,15,615,0
2018,6,15,620,0
2018,6,15,625,0
2018,6,15,630,0
2018,6,15,635,0
2018,6,15,640,0
2018,6,15,645,0
2018,6,15,650,0
2018,6,15,655,0
2018,6,15,660,0
2018,6,15,665,0
2018,6,15,670,0
2018,6,15,675,0
2018,6,15,680,0
2018,6,15,685,0
2018,6,15,690,0
2018,6,15,695,0
2018,6,15,700,0
2018,6,15,705,0
2018,6,15,710,0
2018,6,15,715,0
2018,6,15,720,0
2018,6,15,725,0
2018,6,15,730,0
2018,6,15,735,0
2018,6,15,740,0
2018,6,15,745,0
2018,6,15,750,0
2018,6,15,755,0
2018,6,15,760,0
2018,6,15,765,0
2018,6,15,770,0
2018,6,15,775,0
2018,6,15,780,0
2018,6,15,785,0
2018,6,15,790,0
2018,6,15,795,0
2018,6,15,800,0
2018,6,15,805,0
2018,6,15,810,0
2018,6,15,815,0
2018,6,15,820,0
2018,6,15,825,0
2018,6,15,830,0
2018,6,15,835,0
2018,6,15,840,0
2018,6,15,845,0
2018,6,15,850,0
2018,6,15,855,0.7
2018,6,15,860,2.3
2018,6,15,865,3
2018,6,15,870,0.8
2018,6,15,875,0.5
2018,6,15,880,0
2018,6,15,885,0.1
2018,6,15,890,0
2018,6,15,895,0
2018,6,15,900,0
2018,6,15,905,0
2018,6,15,910,0
2018,6,15,915,0.3
2018,6,15,920,1
2018,6,15,925,0.4
2018,6,15,930,0.1
2018,6,15,935,0.1
2018,6,15,940,0
2018,6,15,945,0.1
2018,6,15,950,0.1
2018,6,15,955,0
2018,6,15,960,0
2018,6,15,965,0
2018,6,15,970,0
2018,6,15,975,0.4
2018,6,15,980,0.4
2018,6,15,985,0.4
2018,6,15,990,0.4
2018,6,15,995,0.1
2018,6,15,1000,0
2018,6,15,1005,0.1
2018,6,15,1010,0
2018,6,15,1015,0
2018,6,15,1020,0
2018,6,15,1025,0
2018,6,15,1030,0
2018,6,15,1035,0.1
2018,6,15,1040,0
2018,6,15,1045,0
2018,6,15,1050,0.1
2018,6,15,1055,0.1
2018,6,15,1060,0
2018,6,15,1065,0
2018,6,15,1070,0
2018,6,15,1075,0
2018,6,15,1080,0
2018,6,15,1085,0
2018,6,15,1090,0
2018,6,15,1095,0
2018,6,15,1100,0
2018,6,15,1105,0
2018,6,15,1110,0
2018,6,15,1115,0
2018,6,15,1120,0
2018,6,15,1125,0
2018,6,15,1130,0
2018,6,15,1135,0
2018,6,15,1140,0
2018,6,15,1145,0
2018,6,15,1150,0
2018,6,15,1155,0
2018,6,15,1160,0
2018,6,15,1165,0
